,Unnamed: 0,brandName,instagramLinks,instagramFollowers,facebookLinks,facebookFollowers,web-scraper-order,web-scraper-start-url,link,link-href,Unnamed: 0,websites,Unnamed: 0,crm
940,940,The Table,https://instagram.com/thetableamsterdam,4.2 K,https://facebook.com/thetableamsterdam,669,1648216253-1956,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-table,940,thetable.store/rent-the-table,940,W
941,941,fair and cute,x,x,x,x,1648216253-1035,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/fair-and-cute,941,error loading websitis,941,website could not be loaded
942,942,Wildenberg Wear,https://instagram.com/wildenbergwear,275,https://facebook.com/Wildenbergwear,53,1648216253-1115,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/wildenberg,942,wildenbergwear.nl,942,S
943,943,Delicious Food & Gourmet,https://instagram.com/deliciousfoodandgourmet,355,https://facebook.com/DeliciousFoodandGourmet2002,45,1648216253-1142,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/delicious-food-gourmet,943,linkin.bio/deliciousfoodandgourmet,943,S
944,944,Solid Only,x,x,x,x,1648216253-1252,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/solid-only-bv,944,error loading websitis,944,website could not be loaded
945,945,Take A Plaid,x,x,x,x,1648216253-1909,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/take-a-plaid,945,error loading websitis,945,website could not be loaded
946,946,The Blockprint Tree,https://instagram.com/blockprinttree,1.8 K,x,x,1648216253-821,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-blockprint-tree,946,www.theblockprinttree.com,946,U
947,947,LiefsLabel,https://instagram.com/liefslabel,5.4 K,https://facebook.com/LiefsLabel,3.0 K,1648216253-1155,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/liefslabel,947,liefslabel.nl/product/kruidentuintje,947,W
948,948,Lemon Poppy TEA,https://instagram.com/lemonpoppytea,3.0 K,https://facebook.com/LemonPoppyTea,634,1648216253-1192,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lemon-poppy,948,www.lemonpoppytea.com,948,S
949,949,Dutch Soap Company,https://instagram.com/dutchsoapcompany,291,x,x,1648216253-791,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/dutch-soap-company,949,www.dutchsoapcompany.com,949,W
950,950,Paulies Ginger,https://instagram.com/pauliesginger,685,https://facebook.com/pauliesginger,173,1648216253-1010,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/paulies-ginger-1760087153180673,950,lnk.bio/pauliesginger,950,U
951,951,MAYVES,x,x,x,x,1648216253-1373,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/mayves,951,error loading websitis,951,website could not be loaded
952,952,Hektik,x,x,x,x,1648216253-1881,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/hektik,952,error loading websitis,952,website could not be loaded
953,953,Joe's heroes,https://instagram.com/joesheroes,3.8 K,https://facebook.com/Joes-Heroes,1.2 K,1648216253-622,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/joes-heroes,953,joesheroes.com,953,U
954,954,Fabrikten,https://instagram.com/Fabrikten,245,x,x,1648216253-667,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/fabrikten,954,www.fabrikten.nl,954,W
955,955,Green Sprouts,https://instagram.com/greensproutsbaby,21.1 K,https://facebook.com/greensproutsinc,18.3 K,1648216253-1515,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/green-sprouts,955,linkin.bio/greensproutsbaby,955,S
956,956,Koperberg Arts & Crafts,https://instagram.com/koperbergartsandcrafts,482,x,x,1648216253-1463,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/koperberg,956,www.koperberg.nl,956,website could not be loaded
957,957,Home Junky,https://instagram.com/home_junky,346,https://facebook.com/homejunky.nl,174,1648216253-1764,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/homejunky,957,www.homejunky.nl,957,U
958,958,The High Five Company,https://instagram.com/thehighfivecompany,3.3 K,https://facebook.com/thehighfivecompany,996,1648216253-1420,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-high-five-company,958,www.thehighfivecompany.com/zotter-spring-easter,958,W
959,959,LIV 'N TASTE,https://instagram.com/livntaste,263,x,x,1648216253-1330,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/liv-n-taste,959,error loading websitis,959,website could not be loaded
960,960,Deem Design,x,x,x,x,1648216253-545,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/deem-design,960,error loading websitis,960,website could not be loaded
961,961,GASCOIGNE & KING,https://instagram.com/gascoigneandking,3.0 K,x,x,1648216253-1029,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/GASCOIGNE-KING,961,sprout.link/gascoigneandking,961,U
962,962,Pillow,https://instagram.com/pillow.amsterdam,54,x,x,1648216253-411,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/pillow,962,www.orderchamp.com/nl/store/pillow,962,U
963,963,Bambu Living NL,https://instagram.com/bambu.living,7.8 K,https://facebook.com/BambuLiving1,195,1648216253-1908,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/bambu-living,963,www.bambu-living.com,963,U
964,964,Gardiners of Scotland,https://instagram.com/lambertz_visser,2.1 K,https://facebook.com/Lambertzzoetwaren,469,1648216253-993,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lambertz-visser-vof,964,www.lambertzenvisser.nl,964,U
965,965,Days of Bloom,x,x,x,x,1648216253-1206,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/days-of-bloom,965,error loading websitis,965,website could not be loaded
966,966,Airplantshop,https://instagram.com/airplantshop.nl,2.9 K,https://facebook.com/airplantshopNL,2.6 K,1648216253-1261,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/airplantshopnl,966,www.airplantshop.nl,966,U
967,967,Kaartjes van Maaike,https://instagram.com/kaartjesvanmaaike,1.9 K,https://facebook.com/kaartjesvanmaaike,416,1648216253-1936,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kaartjes-van-maaike,967,www.kaartjesvanmaaike.nl,967,U
968,968,Funnyz,https://instagram.com/funnyznl,92,https://facebook.com/102353305418234,24,1648216253-1301,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/funnyz,968,www.funnyz.nl,968,W
969,969,La Maddalena - Amsterdam,https://instagram.com/lamaddalenalifestyle,153,https://facebook.com/184514205408326,85,1648216253-1176,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/la-maddalena,969,www.lamaddalena.shop,969,U
970,970,Happy Towels,x,x,x,x,1648216253-1949,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/happy-towels,970,error loading websitis,970,website could not be loaded
971,971,Costa Nova,https://instagram.com/kitchentrendproducts,1.4 K,x,x,1648216253-1079,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/costa-nova-kitchentrend,971,www.kitchentrend.nl,971,U
972,972,Klorofil,https://instagram.com/deklorofilwereld,3.0 K,https://facebook.com/DeKlorofilWereld,83,1648216253-1925,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/klorofil,972,www.deklorofilwereld.nl,972,U
973,973,Rozablue,https://instagram.com/rozabluehome,1.5 K,x,x,1648216253-823,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/rozablue,973,www.rozabluehome.com/shop-start/?doing_wp_cron=1638172956.1442720890045166015625,973,W
974,974,Locomix,x,x,x,x,1648216253-1130,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/locomix,974,error loading websitis,974,website could not be loaded
975,975,TOAST Living,x,x,x,x,1648216253-1828,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/toast-living,975,error loading websitis,975,website could not be loaded
976,976,Lora di Lora Jewellery,https://instagram.com/loradilorajewelry,7.5 K,https://facebook.com/loradilora.jewelry,12.7 K,1648216253-1931,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lora-di-lora-jewellery,976,linktr.ee/loradilora,976,S
977,977,LEMONWISE,https://instagram.com/lemonwise.nl,3.4 K,x,x,1648216253-1415,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lemonwise,977,lemonwise.nl,977,U
978,978,The Flavour Company,x,x,x,x,1648216253-1209,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-flavour-company,978,error loading websitis,978,website could not be loaded
979,979,Marissa Eykenloof,https://instagram.com/marissaeykenloof,1.5 K,https://facebook.com/marissa.eykenloof,2.7 K,1648216253-1586,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/marissa-eykenloof,979,www.marissaeykenloof.com/en/sale,979,U
980,980,Cooper & Quint Dog Accessories,https://instagram.com/cooper.quint,2.1 K,https://facebook.com/cooperandquint,292,1648216253-1243,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/cooper-quint-dog-accessories,980,linktr.ee/cooperandquint,980,S
981,981,Beezonder,https://instagram.com/beezonder,1.8 K,x,x,1648216253-1836,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/beezonder,981,www.bee-zonder.com/instagram,981,S
982,982,Pikaplant NL/BE,https://instagram.com/pikaplant,9.5 K,x,x,1648216253-735,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/pikaplant-nl,982,pikaplant.com/psgt,982,W
983,983,by Xavi,x,x,x,x,1648216253-784,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/by-xavi,983,error loading websitis,983,website could not be loaded
984,984,Fabrique a la Carte,https://instagram.com/lafabriqueresto,8.7 K,x,x,1648216253-1466,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/fabrique-a-la-carte,984,www.lafabriqueresto.be,984,U
985,985,Honolulu,https://instagram.com/honolulu_kids,1.6 K,https://facebook.com/honolulu.babybodysuits,1.5 K,1648216253-1615,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/honolulu,985,hono-lulu.nl,985,W
986,986,FRANCK & FISCHER,https://instagram.com/kleinegiraf,6.3 K,https://facebook.com/kleinegirafdistributeur,5.5 K,1648216253-1930,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/franck-fischer,986,www.kleinegiraf.nl,986,U
987,987,Siepdesign,https://instagram.com/siepdesign,724,x,x,1648216253-767,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/siep-design,987,www.siepdesign.nl,987,U
988,988,NHNCD,https://instagram.com/nhncd.nl,1.0 K,https://facebook.com/nhncd,71,1648216253-1348,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/nhncd,988,error loading websitis,988,website could not be loaded
989,989,Knoops Decoratietakken,https://instagram.com/decoratietakken,1.7 K,x,x,1648216253-1331,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/knoops-decoratietakken-someren,989,www.decoratietakken.nl,989,W
990,990,Amstractly,https://instagram.com/amstractly,670,https://facebook.com/Amstractly,54,1648216253-987,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/amstractly,990,www.amstractly.com/collections/all,990,S
991,991,Yan & Toet,https://instagram.com/www.instagram.nl/yanentoet,8.5 K,https://facebook.com/yanentoet,491,1648216253-1873,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/yan-toet,991,error loading websitis,991,website could not be loaded
992,992,LOT83,https://instagram.com/lot83_official,971,x,x,1648216253-405,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lot83,992,www.lot83.nl,992,W
993,993,Van De Steppe,https://instagram.com/vandesteppe,388,https://facebook.com/vandesteppe,246,1648216253-1453,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/karakorum-trade,993,www.vandesteppe.com,993,S
994,994,GLUNDR,x,x,x,x,1648216253-914,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/GLUNDR,994,error loading websitis,994,website could not be loaded
995,995,WOO | Worlds of Opportunities,https://instagram.com/woocares,3.0 K,https://facebook.com/WOOCARES,2.3 K,1648216253-747,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/woo,995,woocares.com,995,W
996,996,Hemptouch,https://instagram.com/hemptouch,5.3 K,https://facebook.com/hemptouch.benelux,10,1648216253-1139,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/hemp-touch,996,www.hemptouch.com/newsletter,996,U
997,997,x,x,x,x,x,1648216253-1813,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/thomas-kent,997,error loading websitis,997,website could not be loaded
998,998,x,x,x,x,x,1648216253-1955,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/museum-webshop,998,error loading websitis,998,website could not be loaded
999,999,x,x,x,x,x,1648216253-887,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/de-haarzeepshop,999,error loading websitis,999,website could not be loaded
1000,1000,x,x,x,x,x,1648216253-515,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kunst-in-kaart,1000,error loading websitis,1000,website could not be loaded
1001,1001,x,x,x,x,x,1648216253-1612,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/schoolfotoboek,1001,error loading websitis,1001,website could not be loaded
1002,1002,x,x,x,x,x,1648216253-582,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/by-xavi,1002,error loading websitis,1002,website could not be loaded
1003,1003,x,x,x,x,x,1648216253-1046,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/primal-essence,1003,error loading websitis,1003,website could not be loaded
1004,1004,x,x,x,x,x,1648216253-1056,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/global-green-textiles,1004,error loading websitis,1004,website could not be loaded
1005,1005,x,x,x,x,x,1648216253-1141,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lifestyle2love,1005,error loading websitis,1005,website could not be loaded
1006,1006,x,x,x,x,x,1648216253-905,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/zargar,1006,error loading websitis,1006,website could not be loaded
1007,1007,x,x,x,x,x,1648216253-1064,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/evenaar-groothandel,1007,error loading websitis,1007,website could not be loaded
1008,1008,x,x,x,x,x,1648216253-1366,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/la-eva-store,1008,error loading websitis,1008,website could not be loaded
